academic_year,division,team_name,org_id,conference,record,assists_per_game,caused_turnovers_per_game,clearing_percentage,face_off_winning_percentage,ground_balls_per_game,man_down_defense,man_up_offense,opponent_clear_percentage,points_per_game,saves_per_game,scoring_defense,scoring_margin,scoring_offense,shot_percentage,turnovers_per_game,winning_percentage,wins,losses,ties,games_played,wp,opp_wp,opp_opp_wp,rpi
2015,1,Mount St. Mary's,105962,NEC,5-10,2.93,8.07,0.808,0.48,26.2,0.647,0.227,,10.27,11.07,8.87,-1.53,7.33,0.227,15.0,0.333,,,,,,,,
2015,1,NJIT,105964,Independent,0-12,2.42,3.67,0.725,0.433,22.5,0.627,0.156,,6.92,11.33,13.25,-8.75,4.5,0.172,17.67,0.0,,,,,,,,
2015,1,Navy,105984,Patriot,9-5,5.07,8.07,0.834,0.6,32.0,0.583,0.302,,14.86,9.14,8.57,1.21,9.79,0.29,14.43,0.643,,,,,,,,
2015,1,North Carolina,105963,ACC,13-4,8.88,7.82,0.891,0.492,37.59,0.652,0.421,,23.24,11.12,10.18,4.18,14.35,0.325,12.53,0.765,,,,,,,,
2015,1,Notre Dame,105965,ACC,12-3,6.53,7.8,0.852,0.5,33.07,0.553,0.524,,19.8,10.87,9.33,3.93,13.27,0.333,13.6,0.8,,,,,,,,
2015,1,Ohio St.,105966,Big Ten,12-7,5.63,5.05,0.881,0.574,28.05,0.613,0.271,,15.63,9.53,9.16,0.84,10.0,0.3,13.89,0.632,,,,,,,,
2015,1,Penn,105968,Ivy League,6-7,6.23,7.54,0.838,0.476,28.92,0.652,0.4,,16.31,10.85,11.69,-1.62,10.08,0.281,15.15,0.462,,,,,,,,
2015,1,Penn St.,105967,Big Ten,5-9,4.64,5.29,0.874,0.517,27.57,0.674,0.306,,13.86,12.57,10.14,-0.93,9.21,0.279,13.57,0.357,,,,,,,,
2015,1,Princeton,105969,Ivy League,9-6,7.6,6.67,0.889,0.441,27.27,0.484,0.464,,19.6,11.0,10.8,1.2,12.0,0.344,12.13,0.6,,,,,,,,
2015,1,Providence,105970,Big East,5-9,3.43,7.43,0.797,0.383,26.64,0.767,0.14,,11.5,13.93,10.86,-2.79,8.07,0.254,16.93,0.357,,,,,,,,
2015,1,Quinnipiac,105971,MAAC,7-8,6.73,7.2,0.867,0.424,29.0,0.667,0.396,,16.6,12.2,11.73,-1.87,9.87,0.285,13.33,0.467,,,,,,,,
2015,1,Richmond,105972,SoCon,11-5,7.25,8.25,0.92,0.495,32.19,0.789,0.279,,19.0,10.75,7.44,4.31,11.75,0.303,14.06,0.688,,,,,,,,
2015,1,Robert Morris,105973,NEC,3-11,5.07,6.14,0.872,0.456,26.64,0.6,0.366,,14.57,10.79,11.29,-1.79,9.5,0.262,11.71,0.214,,,,,,,,
2015,1,Rutgers,105974,Big Ten,5-10,5.6,5.53,0.861,0.647,32.47,0.585,0.3,,15.93,9.0,10.27,0.07,10.33,0.278,13.67,0.333,,,,,,,,
2015,1,Sacred Heart,105975,NEC,6-7,4.92,7.15,0.81,0.516,28.15,0.537,0.236,,13.54,11.15,11.69,-3.08,8.62,0.267,17.85,0.462,,,,,,,,
2015,1,Saint Joseph's,105977,NEC,11-6,6.0,8.0,0.886,0.512,30.59,0.8,0.458,,16.71,9.53,7.65,3.06,10.71,0.27,12.88,0.647,,,,,,,,
2015,1,Siena,105978,MAAC,5-9,5.43,6.29,0.849,0.485,29.36,0.655,0.362,,14.71,11.57,11.57,-2.29,9.29,0.248,14.5,0.357,,,,,,,,
2015,1,St. John's (NY),105976,Big East,3-11,5.64,7.0,0.845,0.45,30.21,0.529,0.34,,15.5,10.43,12.0,-2.14,9.86,0.274,13.21,0.214,,,,,,,,
2015,1,Stony Brook,105979,America East,13-5,9.17,5.94,0.869,0.531,34.11,0.593,0.485,,23.06,8.33,10.89,3.0,13.89,0.402,12.0,0.722,,,,,,,,
2015,1,Syracuse,105980,ACC,13-3,8.75,6.19,0.905,0.662,34.56,0.688,0.508,,23.63,10.38,9.63,5.25,14.88,0.343,12.38,0.813,,,,,,,,
2015,1,Towson,105981,CAA,12-6,4.22,5.78,0.869,0.51,27.11,0.729,0.367,,12.78,9.94,7.72,0.83,8.56,0.244,10.61,0.667,,,,,,,,
2015,1,UAlbany,105923,America East,16-3,10.68,9.89,0.888,0.458,38.63,0.612,0.467,,27.79,12.21,10.0,7.11,17.11,0.366,15.63,0.842,,,,,,,,
2015,1,UMBC,105956,America East,5-8,4.54,7.08,0.788,0.437,24.54,0.622,0.368,,13.08,11.31,10.08,-1.54,8.54,0.276,15.46,0.385,,,,,,,,
2015,1,VMI,105987,SoCon,1-14,1.87,6.87,0.748,0.466,26.73,0.535,0.209,,7.07,11.4,15.4,-10.2,5.2,0.185,18.87,0.067,,,,,,,,
2015,1,Vermont,105985,America East,6-10,7.38,6.5,0.831,0.511,35.13,0.629,0.435,,19.5,13.44,14.25,-2.13,12.13,0.293,16.56,0.375,,,,,,,,
2015,1,Villanova,105986,Big East,6-8,5.29,5.29,0.857,0.477,22.5,0.625,0.292,,14.64,10.93,10.36,-1.0,9.36,0.243,12.86,0.429,,,,,,,,
2015,1,Virginia,105988,ACC,10-5,7.13,7.4,0.903,0.462,32.13,0.62,0.276,,19.2,13.0,11.0,1.07,12.07,0.328,12.93,0.667,,,,,,,,
2015,1,Wagner,105989,NEC,4-9,4.15,8.08,0.806,0.429,22.31,0.639,0.348,,11.31,9.31,8.23,-1.08,7.15,0.227,13.08,0.308,,,,,,,,
2015,1,Yale,105990,Ivy League,11-5,6.69,6.75,0.891,0.523,27.38,0.712,0.436,,18.06,8.44,8.13,3.25,11.38,0.324,13.56,0.688,,,,,,,,
2015,2,Adams St.,106015,Independent,4-11,3.93,,0.861,0.371,22.0,0.617,0.368,,14.2,10.13,14.67,,10.27,0.293,15.33,0.267,,,,,,,,
2015,2,Adelphi,105992,NE10,15-3,8.94,8.94,0.843,0.688,38.28,0.75,0.414,,23.94,10.89,8.89,6.11,15.0,0.315,16.83,0.833,,,,,,,,
2015,2,Alderson Broaddus,106016,ECAC-II,4-9,4.85,7.46,0.752,0.461,26.92,0.662,0.324,,13.0,11.62,13.69,,8.15,0.26,21.62,0.308,,,,,,,,
2015,2,American Int'l,105993,NE10,2-13,3.33,6.6,0.772,0.38,25.4,0.639,0.278,,9.8,14.6,14.4,,6.47,0.255,22.73,0.133,,,,,,,,
2015,2,Assumption,105994,NE10,9-8,4.35,4.88,0.831,0.56,29.47,0.656,0.145,,13.0,11.82,9.18,,8.65,0.284,18.29,0.529,,,,,,,,
2015,2,Belmont Abbey,106028,Conference Carolinas,11-5,6.19,7.81,0.861,0.463,29.81,0.722,0.429,,18.81,10.56,9.0,3.63,12.63,0.322,17.06,0.688,,,,,,,,
2015,2,Bentley,105995,NE10,6-7,3.92,6.46,0.846,0.616,24.85,0.694,0.286,,13.0,10.23,9.69,,9.08,0.228,15.46,0.462,,,,,,,,
2015,2,Brevard,106044,SAC,8-8,5.88,9.88,0.832,0.4,35.63,0.622,0.283,,16.38,13.88,12.0,,10.5,0.341,17.31,0.5,,,,,,,,
2015,2,CSU Pueblo,106030,RMAC,0-10,4.0,6.5,0.672,0.421,28.6,,0.255,,11.6,10.8,,,7.6,0.309,,0.0,,,,,,,,
2015,2,Catawba,106017,SAC,5-10,5.2,4.27,0.836,0.663,31.6,0.594,0.429,,14.67,10.33,11.33,,9.47,0.263,17.73,0.333,,,,,,,,
2015,2,Chestnut Hill,106041,ECC,6-7,4.77,6.46,0.798,0.38,26.0,0.645,0.397,,14.38,11.77,10.23,,9.62,0.275,16.31,0.462,,,,,,,,
2015,2,Coker,106018,SAC,9-5,5.21,6.5,0.866,0.436,31.29,0.6,0.254,,16.14,11.0,10.57,,10.93,0.33,16.36,0.643,,,,,,,,
2015,2,Colorado Mesa,106034,RMAC,9-3,7.75,7.75,0.869,0.54,29.67,0.741,0.339,,22.0,10.5,9.67,4.58,14.25,0.315,13.75,0.75,,,,,,,,
2015,2,Dist. Columbia,105996,ECC,2-9,3.55,7.45,0.727,0.563,39.55,0.573,0.283,,12.45,13.0,16.91,,8.91,0.251,24.18,0.182,,,,,,,,
2015,2,Dominican (NY),106032,ECC,1-12,3.92,9.0,0.701,0.475,33.31,0.627,0.203,,10.31,14.92,14.46,,,,24.85,0.077,,,,,,,,
2015,2,Dowling,106029,ECC,5-8,3.46,6.92,0.824,0.542,28.69,0.667,0.34,,13.08,10.77,10.92,,9.62,0.288,17.15,0.385,,,,,,,,
2015,2,Emmanuel (GA),106050,Independent,3-10,3.15,6.92,0.793,,,0.686,,,9.69,15.31,15.08,,6.54,0.203,14.46,0.231,,,,,,,,
2015,2,Fla. Southern,105998,Sunshine State,6-8,7.43,8.29,0.817,0.557,37.5,0.484,0.449,,20.21,12.07,12.57,,12.79,0.27,16.93,0.429,,,,,,,,
2015,2,Florida Tech,105997,Sunshine State,12-4,6.63,8.63,0.873,0.61,37.25,0.776,0.372,,19.06,10.5,9.19,3.25,12.44,0.277,17.56,0.75,,,,,,,,
2015,2,Franklin Pierce,105999,NE10,12-4,5.44,8.25,0.818,0.404,27.25,0.775,0.25,,15.88,12.56,8.5,,10.44,0.285,17.44,0.75,,,,,,,,
2015,2,LIU Post,106001,ECC,14-3,6.88,8.47,0.827,0.591,29.94,0.69,0.4,,20.24,9.94,8.59,4.76,13.35,0.333,15.71,0.824,,,,,,,,
2015,2,Lake Erie,106031,ECAC-II,15-3,6.06,11.17,0.881,0.355,26.28,0.674,0.302,,17.22,8.89,7.33,3.83,11.17,0.321,13.78,0.833,,,,,,,,
2015,2,Le Moyne,106000,NE10,16-3,7.16,7.21,0.844,0.491,31.95,0.81,0.438,,21.37,13.11,6.68,7.53,14.21,0.334,15.16,0.842,,,,,,,,
2015,2,Lees-McRae,106038,Conference Carolinas,2-14,4.44,6.06,0.735,0.349,26.44,0.674,0.132,,11.88,12.81,18.19,,7.44,0.272,18.31,0.125,,,,,,,,
2015,2,Lenoir-Rhyne,106019,SAC,9-7,6.69,10.94,0.884,0.502,34.0,0.607,0.265,,19.5,8.19,9.75,3.06,12.81,0.312,15.44,0.563,,,,,,,,
2015,2,Limestone,106020,Conference Carolinas,20-1,9.24,9.05,0.896,0.716,41.24,0.737,0.438,,26.29,8.67,7.48,9.57,17.05,0.371,16.62,0.952,,,,,,,,
2015,2,Lincoln Memorial,106021,SAC,4-10,4.5,9.21,0.812,0.458,32.21,0.787,0.167,,13.14,12.0,9.29,,8.64,0.257,19.07,0.286,,,,,,,,
2015,2,Lindenwood,106045,ECAC-II,14-4,6.67,7.5,0.834,0.643,33.06,0.708,0.379,,19.89,,8.06,5.17,13.22,0.339,17.33,0.778,,,,,,,,
2015,2,Lynn,106040,Sunshine State,7-7,6.29,7.86,0.87,0.538,32.29,0.609,0.412,,17.21,10.0,10.29,,10.93,0.313,14.07,0.5,,,,,,,,
2015,2,Mars Hill,106022,SAC,10-6,7.88,6.63,0.852,0.486,31.69,0.823,0.327,,21.94,13.0,9.06,5.0,14.06,0.414,15.81,0.625,,,,,,,,
2015,2,Mercy,106002,ECC,10-7,6.71,7.82,0.855,0.564,33.65,0.558,0.447,,18.35,9.06,9.71,,11.65,0.302,15.47,0.588,,,,,,,,
2015,2,Mercyhurst,106003,ECAC-II,8-6,6.43,6.29,0.872,0.554,25.5,0.784,0.347,,16.93,9.36,7.14,3.36,10.5,0.308,16.0,0.571,,,,,,,,
2015,2,Merrimack,106004,NE10,13-3,6.88,7.44,0.877,0.471,32.13,0.65,0.326,,19.94,11.19,7.5,5.56,13.06,0.287,14.19,0.813,,,,,,,,
2015,2,Molloy,106005,ECC,11-4,7.27,7.4,0.854,0.507,30.6,0.625,0.313,,20.13,10.27,9.67,3.2,12.87,0.311,13.2,0.733,,,,,,,,
2015,2,Mount Olive,106023,Conference Carolinas,11-5,5.69,6.75,0.854,0.552,32.13,0.709,0.224,,17.25,11.13,9.0,,11.56,0.324,15.94,0.688,,,,,,,,
2015,2,New York Tech,106007,ECC,12-4,8.56,10.63,0.835,0.452,28.69,0.831,0.517,,21.94,8.81,8.0,5.38,13.38,0.36,15.06,0.75,,,,,,,,
2015,2,North Greenville,106033,Conference Carolinas,1-14,4.07,4.0,0.831,0.375,26.47,0.627,0.243,,11.67,14.73,15.93,,7.6,0.331,19.4,0.067,,,,,,,,
2015,2,Notre Dame de Namur,106042,Independent,1-8,,8.0,,0.457,28.0,0.71,0.244,,,13.22,13.78,,7.11,0.223,24.44,0.111,,,,,,,,
2015,2,Ohio Valley,106039,Independent,0-15,3.53,6.8,0.745,0.35,22.93,0.583,0.169,,10.33,14.0,15.73,,6.8,0.268,23.4,0.0,,,,,,,,
2015,2,Pace,106008,NE10,9-7,6.44,9.5,0.83,0.523,35.38,0.704,0.322,,18.25,12.44,10.5,,11.81,0.317,19.19,0.563,,,,,,,,
2015,2,Pfeiffer,106009,Conference Carolinas,10-5,8.13,9.47,0.871,0.484,31.87,0.702,0.545,,22.2,10.47,10.13,3.93,14.07,0.34,15.13,0.667,,,,,,,,
2015,2,Post,106024,Independent,6-8,4.14,8.0,0.806,0.373,29.93,0.629,0.164,,13.93,12.86,10.71,,9.79,0.276,19.0,0.429,,,,,,,,
2015,2,Queens (NC),106035,SAC,9-8,5.59,5.53,0.789,0.617,28.18,0.71,0.587,,15.65,11.18,11.41,,10.06,0.336,19.65,0.529,,,,,,,,
2015,2,Roberts Wesleyan,106047,ECC,4-11,5.2,8.67,0.796,0.528,31.4,0.676,0.306,,14.0,12.73,11.93,,8.8,0.265,20.13,0.267,,,,,,,,
2015,2,Rockhurst,106025,Independent,7-5,7.0,6.67,0.895,0.584,30.83,0.803,0.275,,20.25,9.08,9.75,3.5,13.25,0.275,17.17,0.583,,,,,,,,
2015,2,Rollins,106010,Sunshine State,6-10,4.63,7.31,0.857,0.45,29.06,0.652,0.328,,13.44,11.75,10.25,,8.81,0.255,17.13,0.375,,,,,,,,
2015,2,Saint Leo,106012,Sunshine State,7-7,5.36,7.21,0.867,0.611,32.29,0.675,0.35,,16.29,12.36,9.43,,10.93,0.277,13.43,0.5,,,,,,,,
2015,2,Saint Michael's,106013,NE10,7-7,5.29,12.14,0.808,0.408,32.93,0.586,0.333,,14.79,14.21,12.36,,9.5,0.25,21.79,0.5,,,,,,,,
2015,2,Saint Rose,106026,NE10,4-10,4.43,7.0,0.848,0.428,28.07,0.627,0.269,,12.43,14.36,10.29,,8.0,0.251,17.79,0.286,,,,,,,,
2015,2,Seton Hill,106043,ECAC-II,9-5,4.57,6.0,0.897,0.646,27.36,0.718,0.254,,16.36,9.5,7.79,4.0,11.79,0.353,13.64,0.643,,,,,,,,
2015,2,Shorter,106048,Independent,7-7,4.29,6.93,0.856,0.465,26.5,0.783,0.316,,14.5,10.36,9.29,,10.21,0.316,17.36,0.5,,,,,,,,
2015,2,Southern N.H.,106006,NE10,2-13,5.13,7.4,0.848,0.42,30.4,0.728,0.283,,13.87,10.93,11.8,,8.73,0.242,17.67,0.133,,,,,,,,
2015,2,St. Anselm,106011,NE10,2-11,4.15,7.08,0.828,0.502,30.31,0.667,0.25,,12.38,10.85,14.08,,8.23,0.227,18.15,0.154,,,,,,,,
2015,2,Tampa,106014,Sunshine State,15-4,6.37,7.84,0.889,0.6,27.47,0.759,0.38,,18.89,9.11,8.26,4.26,12.53,0.311,13.68,0.789,,,,,,,,
2015,2,Tusculum,106037,SAC,5-8,5.77,6.31,0.85,0.46,31.08,0.757,0.388,,15.69,11.08,10.69,,9.92,0.276,17.0,0.385,,,,,,,,
2015,2,Walsh,106046,ECAC-II,3-10,5.54,11.08,0.798,0.423,26.62,0.653,0.207,,13.23,10.69,11.15,,7.69,0.277,16.38,0.231,,,,,,,,
2015,2,Wheeling,106036,ECAC-II,8-6,5.57,8.29,0.941,0.588,30.43,0.815,0.286,,18.29,10.64,8.93,3.79,12.71,0.332,15.43,0.571,,,,,,,,
2015,2,Wingate,106027,SAC,6-10,6.5,4.88,0.842,0.559,37.5,0.685,0.317,,17.38,11.69,12.0,,10.88,0.313,16.25,0.375,,,,,,,,
2015,2,Young Harris,106049,,9-7,7.06,7.25,0.902,0.491,27.94,0.605,0.281,,17.94,10.56,10.38,,10.88,0.335,14.5,0.563,,,,,,,,
2016,1,Air Force,23983,SoCon,15-3,5.17,6.94,0.871,0.512,24.39,0.706,0.325,,15.22,9.44,7.72,2.33,10.06,0.308,14.11,0.833,,,,,,,,
2016,1,Army West Point,23984,Patriot,10-7,6.29,8.24,0.892,0.613,33.59,0.686,0.414,,17.65,9.41,8.0,3.35,11.35,0.291,13.59,0.588,,,,,,,,
2016,1,Bellarmine,23925,SoCon,6-9,4.67,5.33,0.872,0.545,24.93,0.634,0.342,,13.27,9.13,9.13,-0.53,8.6,0.273,14.07,0.4,,,,,,,,
2016,1,Binghamton,23926,America East,4-10,5.07,5.0,0.893,0.483,25.43,0.558,0.227,,14.5,9.57,12.07,-2.64,9.43,0.254,12.5,0.286,,,,,,,,
2016,1,Boston U.,23927,Patriot,8-7,5.53,8.8,0.802,0.621,32.33,0.692,0.391,,14.87,10.87,9.87,-0.53,9.33,0.281,18.07,0.533,,,,,,,,
2016,1,Brown,23928,Ivy League,16-3,10.58,8.63,0.876,0.668,39.79,0.64,0.443,,26.89,12.79,9.0,7.32,16.32,0.361,16.74,0.842,,,,,,,,
2016,1,Bryant,23929,NEC,10-5,5.87,7.6,0.873,0.55,31.2,0.63,0.372,,17.07,11.13,8.53,2.67,11.2,0.275,15.73,0.667,,,,,,,,
2016,1,Bucknell,23930,Patriot,10-5,5.93,5.73,0.771,0.57,30.07,0.761,0.462,,17.0,12.07,9.07,2.0,11.07,0.305,14.73,0.667,,,,,,,,
2016,1,Canisius,23931,MAAC,4-8,6.0,5.75,0.83,0.507,25.33,0.633,0.371,,15.17,10.0,10.92,-1.75,9.17,0.262,11.92,0.333,,,,,,,,
2016,1,Colgate,23932,Patriot,4-10,4.14,5.43,0.876,0.409,24.36,0.634,0.194,,11.79,9.93,10.57,-2.93,7.64,0.231,12.14,0.286,,,,,,,,
2016,1,Cornell,23933,Ivy League,6-7,5.31,6.77,0.839,0.633,31.92,0.722,0.364,,14.62,10.54,10.23,-0.92,9.31,0.251,15.77,0.462,,,,,,,,
2016,1,Dartmouth,23934,Ivy League,1-13,3.57,7.14,0.749,0.389,28.14,0.52,0.277,,9.93,11.14,12.57,-6.21,6.36,0.207,17.5,0.071,,,,,,,,
2016,1,Delaware,23935,CAA,5-10,4.13,7.53,0.844,0.491,26.53,0.592,0.22,,12.33,9.0,10.47,-2.27,8.2,0.256,14.27,0.333,,,,,,,,
2016,1,Denver,23936,Big East,13-3,8.88,3.81,0.871,0.673,32.44,0.706,0.52,,22.44,9.69,9.13,4.44,13.56,0.377,12.5,0.813,,,,,,,,
2016,1,Detroit Mercy,23937,MAAC,2-10,3.5,6.75,0.831,0.447,24.92,0.533,0.385,,9.58,11.83,9.83,-3.75,6.08,0.201,16.08,0.167,,,,,,,,
2016,1,Drexel,23938,CAA,6-9,3.87,7.2,0.862,0.399,23.73,0.686,0.314,,12.8,11.67,9.47,-0.53,8.93,0.27,13.13,0.4,,,,,,,,
2016,1,Duke,23939,ACC,11-8,8.11,6.26,0.839,0.597,34.95,0.623,0.429,,21.47,10.68,9.95,3.42,13.37,0.346,15.0,0.579,,,,,,,,
2016,1,Fairfield,23940,CAA,9-8,5.0,3.65,0.837,0.53,24.59,0.667,0.365,,14.0,12.0,9.35,-0.35,9.0,0.272,13.29,0.529,,,,,,,,
2016,1,Furman,23941,SoCon,2-11,4.92,6.15,0.877,0.451,23.23,0.625,0.394,,12.92,9.54,11.31,-3.31,8.0,0.277,13.15,0.154,,,,,,,,
2016,1,Georgetown,23942,Big East,2-12,3.86,5.0,0.857,0.377,23.43,0.571,0.295,,11.0,12.0,11.07,-3.93,7.14,0.221,12.86,0.143,,,,,,,,
2016,1,Hartford,23943,America East,11-7,7.22,4.94,0.843,0.692,32.44,0.518,0.396,,18.06,10.56,10.17,0.67,10.83,0.307,15.89,0.611,,,,,,,,
2016,1,Harvard,23944,Ivy League,8-8,7.31,7.25,0.865,0.383,29.06,0.683,0.351,,18.75,12.25,10.75,0.69,11.44,0.328,12.81,0.5,,,,,,,,
2016,1,High Point,23992,SoCon,9-6,6.4,8.0,0.85,0.534,29.47,0.673,0.359,,17.2,11.93,10.8,0.0,10.8,0.307,15.27,0.6,,,,,,,,
2016,1,Hobart,23945,NEC,10-7,4.18,6.12,0.906,0.551,26.0,0.776,0.295,,13.41,10.88,10.12,-0.88,9.24,0.257,13.18,0.588,,,,,,,,
2016,1,Hofstra,23946,CAA,9-6,4.93,4.8,0.84,0.541,29.93,0.673,0.377,,14.93,11.13,8.53,1.47,10.0,0.278,10.93,0.6,,,,,,,,
2016,1,Holy Cross,23947,Patriot,4-11,4.13,8.8,0.858,0.366,25.67,0.522,0.288,,13.07,9.53,11.53,-2.6,8.93,0.25,12.33,0.267,,,,,,,,
2016,1,Jacksonville,23948,SoCon,3-10,4.77,3.85,0.814,0.543,27.77,0.633,0.255,,13.0,13.77,11.38,-3.15,8.23,0.27,16.85,0.231,,,,,,,,
2016,1,Johns Hopkins,23949,Big Ten,8-7,7.27,4.8,0.843,0.531,29.07,0.667,0.481,,19.6,10.27,11.6,0.73,12.33,0.313,12.67,0.533,,,,,,,,
2016,1,Lafayette,23950,Patriot,3-11,4.71,7.64,0.746,0.49,28.36,0.7,0.375,,12.43,9.79,11.5,-3.79,7.71,0.254,17.0,0.214,,,,,,,,
2016,1,Lehigh,23951,Patriot,6-9,6.07,9.67,0.863,0.329,27.8,0.672,0.465,,16.33,10.33,10.87,-0.6,10.27,0.319,11.53,0.4,,,,,,,,
2016,1,Loyola Maryland,23953,Patriot,14-4,6.17,7.33,0.898,0.511,29.83,0.644,0.432,,17.11,9.83,8.61,2.33,10.94,0.272,11.44,0.778,,,,,,,,
2016,1,Manhattan,23954,MAAC,3-12,3.67,4.47,0.791,0.368,23.4,0.614,0.25,,10.53,13.53,12.27,-5.4,6.87,0.261,18.53,0.2,,,,,,,,
2016,1,Marist,23955,MAAC,9-7,5.75,6.56,0.861,0.308,21.06,0.691,0.607,,15.38,11.88,8.56,1.06,9.63,0.298,12.06,0.563,,,,,,,,
2016,1,Marquette,23956,Big East,11-5,4.31,6.44,0.869,0.556,26.25,0.632,0.371,,13.63,8.38,8.13,1.19,9.31,0.297,12.0,0.688,,,,,,,,
2016,1,Maryland,23958,Big Ten,17-3,6.55,6.35,0.91,0.524,27.8,0.731,0.476,,18.15,9.7,8.35,3.25,11.6,0.305,10.65,0.85,,,,,,,,
2016,1,Massachusetts,23959,CAA,4-9,4.77,7.23,0.87,0.491,27.31,0.724,0.295,,13.38,10.69,9.85,-1.23,8.62,0.262,13.08,0.308,,,,,,,,
2016,1,Mercer,23960,SoCon,5-8,3.69,5.62,0.872,0.487,22.15,0.659,0.255,,12.92,11.62,10.92,-1.69,9.23,0.271,13.85,0.385,,,,,,,,
2016,1,Michigan,23961,Big Ten,3-10,4.77,7.31,0.849,0.533,28.31,0.614,0.333,,14.15,12.54,12.77,-3.38,9.38,0.277,14.23,0.231,,,,,,,,
2016,1,Monmouth,23962,MAAC,7-7,5.0,7.57,0.892,0.436,24.86,0.711,0.27,,14.64,9.36,8.43,1.21,9.64,0.274,10.57,0.5,,,,,,,,
2016,1,Mount St. Mary's,23963,NEC,6-8,5.07,8.0,0.867,0.511,28.43,0.655,0.262,,14.64,8.29,10.14,-0.57,9.57,0.274,12.29,0.429,,,,,,,,
2016,1,NJIT,23965,Independent,1-14,3.07,6.53,0.786,0.387,25.13,0.662,0.192,,8.93,12.53,13.8,-7.93,5.87,0.222,16.93,0.067,,,,,,,,
2016,1,Navy,23985,Patriot,11-5,5.31,7.81,0.869,0.566,29.63,0.59,0.364,,15.19,9.75,7.38,2.5,9.88,0.279,13.38,0.688,,,,,,,,
2016,1,North Carolina,23964,ACC,12-6,6.56,6.56,0.829,0.56,30.17,0.691,0.5,,19.61,9.67,10.5,2.56,13.06,0.326,12.44,0.667,,,,,,,,
2016,1,Notre Dame,23966,ACC,11-4,5.8,8.47,0.891,0.493,29.67,0.556,0.447,,16.8,10.13,8.0,3.0,11.0,0.293,13.2,0.733,,,,,,,,
2016,1,Ohio St.,23967,Big Ten,7-8,4.6,5.13,0.917,0.599,26.07,0.647,0.342,,14.0,9.4,9.07,0.33,9.4,0.277,10.93,0.467,,,,,,,,
2016,1,Penn,23969,Ivy League,8-7,6.13,5.33,0.858,0.46,25.8,0.68,0.417,,16.33,11.47,10.07,0.13,10.2,0.281,13.73,0.533,,,,,,,,
2016,1,Penn St.,23968,Big Ten,8-7,7.2,5.27,0.9,0.47,27.07,0.452,0.516,,19.07,9.47,10.93,0.93,11.87,0.343,10.47,0.533,,,,,,,,
2016,1,Princeton,23970,Ivy League,5-8,6.54,6.92,0.863,0.469,29.85,0.563,0.444,,16.54,9.92,11.54,-1.54,10.0,0.327,12.15,0.385,,,,,,,,
2016,1,Providence,23971,Big East,7-9,5.19,7.19,0.84,0.401,26.13,0.627,0.269,,14.94,11.75,10.81,-1.06,9.75,0.297,14.63,0.438,,,,,,,,
2016,1,Quinnipiac,23972,MAAC,12-4,5.81,6.88,0.881,0.515,27.63,0.679,0.276,,16.13,12.0,8.69,1.63,10.31,0.285,13.63,0.75,,,,,,,,
2016,1,Richmond,23973,SoCon,11-5,5.75,10.25,0.917,0.523,27.81,0.559,0.323,,14.38,9.56,7.44,1.19,8.63,0.254,14.31,0.688,,,,,,,,
2016,1,Robert Morris,23974,NEC,7-8,6.2,6.6,0.86,0.442,27.07,0.658,0.436,,17.53,10.93,11.4,-0.07,11.33,0.3,14.27,0.467,,,,,,,,
2016,1,Rutgers,23975,Big Ten,11-5,7.56,7.63,0.911,0.482,31.75,0.581,0.298,,20.0,10.38,9.88,2.56,12.44,0.312,11.06,0.688,,,,,,,,
2016,1,Sacred Heart,23976,NEC,2-14,4.69,7.5,0.876,0.41,24.56,0.558,0.267,,12.5,11.31,12.56,-4.75,7.81,0.219,15.06,0.125,,,,,,,,
2016,1,Saint Joseph's,23978,NEC,12-4,7.0,6.06,0.894,0.608,28.56,0.694,0.295,,19.31,10.31,7.88,4.44,12.31,0.361,12.44,0.75,,,,,,,,
2016,1,Siena,23979,MAAC,3-10,5.23,5.85,0.913,0.45,26.62,0.623,0.342,,14.0,9.15,12.08,-3.31,8.77,0.233,13.0,0.231,,,,,,,,
2016,1,St. John's (NY),23977,Big East,2-12,5.29,4.43,0.875,0.432,26.43,0.632,0.368,,13.43,11.71,13.43,-5.29,8.14,0.243,12.71,0.143,,,,,,,,
2016,1,Stony Brook,23980,America East,12-4,8.44,5.88,0.881,0.517,31.69,0.727,0.542,,21.75,10.31,9.13,4.19,13.31,0.359,11.94,0.75,,,,,,,,
2016,1,Syracuse,23981,ACC,12-5,7.0,7.41,0.902,0.626,30.59,0.535,0.469,,19.47,8.35,8.76,3.71,12.47,0.306,11.82,0.706,,,,,,,,
2016,1,Towson,23982,CAA,16-3,5.37,6.63,0.892,0.481,25.89,0.643,0.426,,16.26,8.47,7.26,3.63,10.89,0.292,10.32,0.842,,,,,,,,
2016,1,UAlbany,23924,America East,12-4,8.38,8.25,0.907,0.495,28.44,0.644,0.5,,21.31,12.69,10.06,2.88,12.94,0.342,13.38,0.75,,,,,,,,
2016,1,UMBC,23957,America East,4-10,6.36,7.36,0.838,0.312,23.86,0.595,0.395,,15.36,11.43,11.71,-2.71,9.0,0.324,13.71,0.286,,,,,,,,
2016,1,VMI,23988,SoCon,2-14,2.81,7.31,0.766,0.405,26.38,0.533,0.214,,8.81,11.0,13.94,-7.94,6.0,0.208,16.94,0.125,,,,,,,,
